"germplasmName","MWgroup","Institute","FullSampleName"
"F56C1bP011","GS_C1b","NRCRI","F56C1bP011:CABV7ANXX:8:504783"
"F153C1bP045","GS_C1b","NRCRI","F153C1bP045:CA7RRANXX:5:500019"
"F141C1bP010","GS_C1b","NRCRI","F141C1bP010:CABJYANXX:5:505288"
"F117C1bP003","GS_C1b","NRCRI","F117C1bP003:CA7RRANXX:4:499855"
"F88C1bP009","GS_C1b","NRCRI","F88C1bP009:CABJYANXX:4:505142"
"F6C1bP010","GS_C1b","NRCRI","F6C1bP010:CABV7ANXX:4:503817"
"F55C1bP034","GS_C1b","NRCRI","F55C1bP034:CABV7ANXX:8:504767"
"F7C1bP011","GS_C1b","NRCRI","F7C1bP011:CABV7ANXX:4:503838"
"F92C1bP003","GS_C1b","NRCRI","F92C1bP003:CABJYANXX:4:505215"
"F3C1bP009","GS_C1b","NRCRI","F3C1bP009:CA7RRANXX:2:499723"
"F64C1bP032","GS_C1b","NRCRI","F64C1bP032:CABJYANXX:2:504953"
"F95C1bP007","GS_C1b","NRCRI","F95C1bP007:CA7RRANXX:3:499758"
"F37C1bP006","GS_C1b","NRCRI","F37C1bP006:CABV7ANXX:7:504678"
"F153C1bP020","GS_C1b","NRCRI","F153C1bP020:CA7RRANXX:5:499993"
"F139C1bP003","GS_C1b","NRCRI","F139C1bP003:CABJYANXX:5:505265"
"F120C1bP005","GS_C1b","NRCRI","F120C1bP005:CA7RRANXX:4:499866"
"F3C1bP028","GS_C1b","NRCRI","F3C1bP028:CA7RRANXX:2:499742"
"F56C1bP046","GS_C1b","NRCRI","F56C1bP046:CABV7ANXX:8:504819"
"F79C1bP002","GS_C1b","NRCRI","F79C1bP002:CABJYANXX:3:505093"
"F96C1bP001","GS_C1b","NRCRI","F96C1bP001:CA7RRANXX:3:499759"
"F7C1bP001","GS_C1b","NRCRI","F7C1bP001:CABV7ANXX:4:503828"
"F158C1bP012","GS_C1b","NRCRI","F158C1bP012:CABJYANXX:6:505469"
"F78C1bP001","GS_C1b","NRCRI","F78C1bP001:CABJYANXX:3:505088"
"F158C1bP004","GS_C1b","NRCRI","F158C1bP004:CABJYANXX:6:505461"
"F3C1bP026","GS_C1b","NRCRI","F3C1bP026:CA7RRANXX:2:499740"
"F32C1bP002","GS_C1b","NRCRI","F32C1bP002:CABV7ANXX:6:504636"
"F16C1bP005","GS_C1b","NRCRI","F16C1bP005:CABV7ANXX:5:503952"
"F88C1bP012","GS_C1b","NRCRI","F88C1bP012:CABJYANXX:4:505145"
"F142C1bP003","GS_C1b","NRCRI","F142C1bP003:CABJYANXX:5:505294"
"F163C1bP003","GS_C1b","NRCRI","F163C1bP003:CABJYANXX:7:505519"
"F79C1bP001","GS_C1b","NRCRI","F79C1bP001:CABJYANXX:3:505092"
"F104C1bP005","GS_C1b","NRCRI","F104C1bP005:CA7RRANXX:3:499802"
"F35C1bP009","GS_C1b","NRCRI","F35C1bP009:CABV7ANXX:7:504669"
"F47C1bP002","GS_C1b","NRCRI","F47C1bP002:CABV7ANXX:7:504715"
"F164C1bP008","GS_C1b","NRCRI","F164C1bP008:CABJYANXX:7:505536"
"F112C1bP003","GS_C1b","NRCRI","F112C1bP003:CA7RRANXX:3:499830"
"F98C1BP008","GS_C1b","NRCRI","F98C1BP008:CA7RRANXX:3:499780"
"F159C1bP007","GS_C1b","NRCRI","F159C1bP007:CABJYANXX:6:505483"
"F64C1bP020","GS_C1b","NRCRI","F64C1bP020:CABJYANXX:2:504941"
"F154C1bP001","GS_C1b","NRCRI","F154C1bP001:CA7RRANXX:5:500032"
"F27C1bP009","GS_C1b","NRCRI","F27C1bP009:CABV7ANXX:6:504585"
"F60C1bP003","GS_C1b","NRCRI","F60C1bP003:CABJYANXX:1:504860"
"F159C1bP001","GS_C1b","NRCRI","F159C1bP001:CABJYANXX:6:505477"
"F61C1bP015","GS_C1b","NRCRI","F61C1bP015:CABJYANXX:1:504884"
"F60C1bP002","GS_C1b","NRCRI","F60C1bP002:CABJYANXX:1:504859"
"F120C1bP008","GS_C1b","NRCRI","F120C1bP008:CA7RRANXX:4:499870"
"F55C1bP007","GS_C1b","NRCRI","F55C1bP007:CABV7ANXX:7:504740"
"F154C1bP002","GS_C1b","NRCRI","F154C1bP002:CA7RRANXX:5:500033"
"F61C1bP012","GS_C1b","NRCRI","F61C1bP012:CABJYANXX:1:504881"
"F45C1bP005","GS_C1b","NRCRI","F45C1bP005:CABV7ANXX:7:504708"
"F45C1bP001","GS_C1b","NRCRI","F45C1bP001:CABV7ANXX:7:504704"
"F96C1bP003","GS_C1b","NRCRI","F96C1bP003:CA7RRANXX:3:499761"
"F6C1bP008","GS_C1b","NRCRI","F6C1bP008:CABV7ANXX:4:503815"
"F160C1bP001","GS_C1b","NRCRI","F160C1bP001:CABJYANXX:6:505495"
"F10C1bP017","GS_C1b","NRCRI","F10C1bP017:CABV7ANXX:5:503890"
"F153C1bP052","GS_C1b","NRCRI","F153C1bP052:CA7RRANXX:5:500026"
"F153C1bP051","GS_C1b","NRCRI","F153C1bP051:CA7RRANXX:5:500025"
"F103C1bP003","GS_C1b","NRCRI","F103C1bP003:CA7RRANXX:3:499826"
"F153C1bP023","GS_C1b","NRCRI","F153C1bP023:CA7RRANXX:5:499996"
"F88C1bP034","GS_C1b","NRCRI","F88C1bP034:CABJYANXX:4:505166"
"F59C1bP003","GS_C1b","NRCRI","F59C1bP003:CABJYANXX:1:504853"
"F121C1bP010","GS_C1b","NRCRI","F121C1bP010:CA7RRANXX:4:499883"
"F88C1bP031","GS_C1b","NRCRI","F88C1bP031:CABJYANXX:4:505163"
"F7C1bP007","GS_C1b","NRCRI","F7C1bP007:CABV7ANXX:4:503834"
"F7C1bP014","GS_C1b","NRCRI","F7C1bP014:CABV7ANXX:4:503841"
"F123C1bP003","GS_C1b","NRCRI","F123C1bP003:CA7RRANXX:4:499896"
"F170C1bP011","GS_C1b","NRCRI","F170C1bP011:CABJYANXX:7:505595"
"F9C1bP006","GS_C1b","NRCRI","F9C1bP006:CABV7ANXX:4:503874"
"F127C1bP001","GS_C1b","NRCRI","F127C1bP001:CA7RRANXX:4:499913"
"F45C1bP003","GS_C1b","NRCRI","F45C1bP003:CABV7ANXX:7:504706"
"F4C1bP016","GS_C1b","NRCRI","F4C1bP016:CABV7ANXX:4:503790"
"F30C1bP006","GS_C1b","NRCRI","F30C1bP006:CABV7ANXX:6:504605"
"F88C1bP035","GS_C1b","NRCRI","F88C1bP035:CABJYANXX:4:505167"
"F56C1bP024","GS_C1b","NRCRI","F56C1bP024:CABV7ANXX:8:504796"
"F30C1bP015","GS_C1b","NRCRI","F30C1bP015:CABV7ANXX:6:504614"
"F2C1bP009","GS_C1b","NRCRI","F2C1bP009:CA7RRANXX:2:499675"
"F64C1bP052","GS_C1b","NRCRI","F64C1bP052:CABJYANXX:2:504973"
"F89C1bP018","GS_C1b","NRCRI","F89C1bP018:CABJYANXX:4:505188"
"F64C1bP024","GS_C1b","NRCRI","F64C1bP024:CABJYANXX:2:504945"
"F7C1bP004","GS_C1b","NRCRI","F7C1bP004:CABV7ANXX:4:503831"
"F39C1bP004","GS_C1b","NRCRI","F39C1bP004:CABV7ANXX:7:504688"
"F73C1bP001","GS_C1b","NRCRI","F73C1bP001:CABJYANXX:3:505042"
"F22C1bP003","GS_C1b","NRCRI","F22C1bP003:CABV7ANXX:6:504568"
"F30C1bP024","GS_C1b","NRCRI","F30C1bP024:CABV7ANXX:6:504623"
"F154C1bP036","GS_C1b","NRCRI","F154C1bP036:CABJYANXX:6:505442"
"F19C1bP007","GS_C1b","NRCRI","F19C1bP007:CABV7ANXX:6:504556"
"F88C1bP018","GS_C1b","NRCRI","F88C1bP018:CABJYANXX:4:505151"
"FI02C1bP003","GS_C1b","NRCRI","FI02C1bP003:CA7RRANXX:3:499796"
"F158C1bP014","GS_C1b","NRCRI","F158C1bP014:CABJYANXX:6:505471"
"F116C1bP004","GS_C1b","NRCRI","F116C1bP004:CA7RRANXX:3:499839"
"F168C1bP006","GS_C1b","NRCRI","F168C1bP006:CABJYANXX:7:505571"
"F88C1bP037","GS_C1b","NRCRI","F88C1bP037:CABJYANXX:4:505169"
"F158C1bP017","GS_C1b","NRCRI","F158C1bP017:CABJYANXX:6:505474"
"F2C1bP039","GS_C1b","NRCRI","F2C1bP039:CA7RRANXX:2:499705"
"F110C1bP001","GS_C1b","NRCRI","F110C1bP001:CA7RRANXX:3:499823"
"F57C1bP015","GS_C1b","NRCRI","F57C1bP015:CABV7ANXX:8:504836"
"F98C1BP016","GS_C1b","NRCRI","F98C1BP016:CA7RRANXX:3:499787"
"F170C1bP008","GS_C1b","NRCRI","F170C1bP008:CABJYANXX:7:505592"
"F156C1bP011","GS_C1b","NRCRI","F156C1bP011:CABJYANXX:6:505455"
"F57C1bP007","GS_C1b","NRCRI","F57C1bP007:CABV7ANXX:8:504828"
"F64C1bP063","GS_C1b","NRCRI","F64C1bP063:CABJYANXX:2:504984"
"F11C1bP013","GS_C1b","NRCRI","F11C1bP013:CABV7ANXX:5:503904"
"F98C1BP002","GS_C1b","NRCRI","F98C1BP002:CA7RRANXX:3:499773"
"F42C1bP002","GS_C1b","NRCRI","F42C1bP002:CABV7ANXX:7:504699"
"F88C1bP022","GS_C1b","NRCRI","F88C1bP022:CABJYANXX:4:505155"
"F64C1bP035","GS_C1b","NRCRI","F64C1bP035:CABJYANXX:2:504956"
"F35C1bP001","GS_C1b","NRCRI","F35C1bP001:CABV7ANXX:7:504661"
"F152C1bP003","GS_C1b","NRCRI","F152C1bP003:CA7RRANXX:5:499954"
"F69C1bP002","GS_C1b","NRCRI","F69C1bP002:CABJYANXX:2:505023"
"F10C1bP001","GS_C1b","NRCRI","F10C1bP001:CABV7ANXX:4:503875"
"F152C1bP007","GS_C1b","NRCRI","F152C1bP007:CA7RRANXX:5:499958"
"F88C1bP011","GS_C1b","NRCRI","F88C1bP011:CABJYANXX:4:505144"
"F16C1bP006","GS_C1b","NRCRI","F16C1bP006:CABV7ANXX:5:503953"
"F128C1bP001","GS_C1b","NRCRI","F128C1bP001:CA7RRANXX:4:499920"
"F30C1bP018","GS_C1b","NRCRI","F30C1bP018:CABV7ANXX:6:504617"
"F59C1bP005","GS_C1b","NRCRI","F59C1bP005:CABJYANXX:1:504855"
"F56C1bP033","GS_C1b","NRCRI","F56C1bP033:CABV7ANXX:8:504805"
"F158C1bP018","GS_C1b","NRCRI","F158C1bP018:CABJYANXX:6:505475"
"F129C1bP002","GS_C1b","NRCRI","F129C1bP002:CA7RRANXX:4:499931"
"F65C1bP004","GS_C1b","NRCRI","F65C1bP004:CABJYANXX:2:504994"
"F64C1bP064","GS_C1b","NRCRI","F64C1bP064:CABJYANXX:2:504985"
"F84C1bP003","GS_C1b","NRCRI","F84C1bP003:CABJYANXX:3:505113"
"F30C1bP029","GS_C1b","NRCRI","F30C1bP029:CABV7ANXX:6:504628"
"F7C1bP038","GS_C1b","NRCRI","F7C1bP038:CABV7ANXX:4:503865"
"F137C1bP013","GS_C1b","NRCRI","F137C1bP013:CABJYANXX:5:505259"
"F71C1bP004","GS_C1b","NRCRI","F71C1bP004:CABJYANXX:3:505036"
"F128C1bP006","GS_C1b","NRCRI","F128C1bP006:CA7RRANXX:4:499925"
"F67C1bP007","GS_C1b","NRCRI","F67C1bP007:CABJYANXX:2:505010"
"F83C1bP002","GS_C1b","NRCRI","F83C1bP002:CABJYANXX:3:505108"
"F56C1bP015","GS_C1b","NRCRI","F56C1bP015:CABV7ANXX:8:504787"
"F161C1bP004","GS_C1b","NRCRI","F161C1bP004:CABJYANXX:6:505505"
"F2C1bP002","GS_C1b","NRCRI","F2C1bP002:CA7RRANXX:2:499668"
"F2C1bP013","GS_C1b","NRCRI","F2C1bP013:CA7RRANXX:2:499679"
"F141C1bP001","GS_C1b","NRCRI","F141C1bP001:CABJYANXX:5:505279"
"F127C1bP002","GS_C1b","NRCRI","F127C1bP002:CA7RRANXX:4:499914"
"F159C1bP016","GS_C1b","NRCRI","F159C1bP016:CABJYANXX:6:505493"
"F3C1bP024","GS_C1b","NRCRI","F3C1bP024:CA7RRANXX:2:499738"
"F30C1bP003","GS_C1b","NRCRI","F30C1bP003:CABV7ANXX:6:504601"
"F56C1bP044","GS_C1b","NRCRI","F56C1bP044:CABV7ANXX:8:504817"
"F64C1bP058","GS_C1b","NRCRI","F64C1bP058:CABJYANXX:2:504979"
"F35C1bP008","GS_C1b","NRCRI","F35C1bP008:CABV7ANXX:7:504668"
"F121C1bP005","GS_C1b","NRCRI","F121C1bP005:CA7RRANXX:4:499878"
"F148C1bP002","GS_C1b","NRCRI","F148C1bP002:CABJYANXX:5:505316"
"F153C1bP026","GS_C1b","NRCRI","F153C1bP026:CA7RRANXX:5:499999"
"F152C1bP023","GS_C1b","NRCRI","F152C1bP023:CA7RRANXX:5:499973"
"F88C1bP017","GS_C1b","NRCRI","F88C1bP017:CABJYANXX:4:505150"
"F96C1bP009","GS_C1b","NRCRI","F96C1bP009:CA7RRANXX:3:499767"
"F2C1bP018","GS_C1b","NRCRI","F2C1bP018:CA7RRANXX:2:499684"
"F65C1bP001","GS_C1b","NRCRI","F65C1bP001:CABJYANXX:2:504990"
"F30C1bP008","GS_C1b","NRCRI","F30C1bP008:CABV7ANXX:6:504607"
"F116C1bP009","GS_C1b","NRCRI","F116C1bP009:CA7RRANXX:3:499844"
"F71C1bP001","GS_C1b","NRCRI","F71C1bP001:CABJYANXX:3:505033"
"F99C1bP001","GS_C1b","NRCRI","F99C1bP001:CA7RRANXX:3:499788"
"F9C1bP005","GS_C1b","NRCRI","F9C1bP005:CABV7ANXX:4:503873"
"F118C1bP004","GS_C1b","NRCRI","F118C1bP004:CA7RRANXX:4:499861"
"F30C1bP028","GS_C1b","NRCRI","F30C1bP028:CABV7ANXX:6:504627"
"F16C1bP001","GS_C1b","NRCRI","F16C1bP001:CABV7ANXX:5:503949"
"F71C1bP008","GS_C1b","NRCRI","F71C1bP008:CABJYANXX:3:505040"
"F67C1bP005","GS_C1b","NRCRI","F67C1bP005:CABJYANXX:2:505008"
"F144C1bP010","GS_C1b","NRCRI","F144C1bP010:CABJYANXX:5:505308"
"F160C1bP005","GS_C1b","NRCRI","F160C1bP005:CABJYANXX:6:505499"
"F120C1bP010","GS_C1b","NRCRI","F120C1bP010:CA7RRANXX:4:499872"
"F154C1bP019","GS_C1b","NRCRI","F154C1bP019:CABJYANXX:6:505425"
"F2C1bP038","GS_C1b","NRCRI","F2C1bP038:CA7RRANXX:2:499704"
"F7C1bP013","GS_C1b","NRCRI","F7C1bP013:CABV7ANXX:4:503840"
"F137C1bP002","GS_C1b","NRCRI","F137C1bP002:CABJYANXX:5:505248"
"F64C1bP010","GS_C1b","NRCRI","F64C1bP010:CABJYANXX:1:504931"
"F56C1bP037","GS_C1b","NRCRI","F56C1bP037:CABV7ANXX:8:504809"
"F153C1bP015","GS_C1b","NRCRI","F153C1bP015:CA7RRANXX:5:499988"
"F72C1bP001","GS_C1b","NRCRI","F72C1bP001:CABJYANXX:3:505041"
"F2C1bP046","GS_C1b","NRCRI","F2C1bP046:CA7RRANXX:2:499712"
"F108C1bP002","GS_C1b","NRCRI","F108C1bP002:CA7RRANXX:3:499816"
"F62C1bP022","GS_C1b","NRCRI","F62C1bP022:CABJYANXX:1:504906"
"F2C1bP019","GS_C1b","NRCRI","F2C1bP019:CA7RRANXX:2:499685"
"F30C1bP012","GS_C1b","NRCRI","F30C1bP012:CABV7ANXX:6:504611"
"F56C1bP023","GS_C1b","NRCRI","F56C1bP023:CABV7ANXX:8:504795"
"F98C1BP007","GS_C1b","NRCRI","F98C1BP007:CA7RRANXX:3:499779"
"F30C1bP019","GS_C1b","NRCRI","F30C1bP019:CABV7ANXX:6:504618"
"F39C1bP002","GS_C1b","NRCRI","F39C1bP002:CABV7ANXX:7:504686"
"F55C1bP026","GS_C1b","NRCRI","F55C1bP026:CABV7ANXX:8:504759"
"F25C1bP002","GS_C1b","NRCRI","F25C1bP002:CABV7ANXX:6:504575"
"F134C1bP008","GS_C1b","NRCRI","F134C1bP008:CABJYANXX:5:505229"
"F154C1bP010","GS_C1b","NRCRI","F154C1bP010:CABJYANXX:6:505416"
"F104C1bP003","GS_C1b","NRCRI","F104C1bP003:CA7RRANXX:3:499800"
"F56C1bP041","GS_C1b","NRCRI","F56C1bP041:CABV7ANXX:8:504813"
"F8C1bP003","GS_C1b","NRCRI","F8C1bP003:CABV7ANXX:4:503868"
"F46C1bP004","GS_C1b","NRCRI","F46C1bP004:CABV7ANXX:7:504713"
"F128C1bP007","GS_C1b","NRCRI","F128C1bP007:CA7RRANXX:4:499926"
"F19C1bP001","GS_C1b","NRCRI","F19C1bP001:CABV7ANXX:6:504551"
"F2C1bP043","GS_C1b","NRCRI","F2C1bP043:CA7RRANXX:2:499709"
"F7C1bP023","GS_C1b","NRCRI","F7C1bP023:CABV7ANXX:4:503850"
"F116C1bP015","GS_C1b","NRCRI","F116C1bP015:CA7RRANXX:4:499850"
"F2C1bP006","GS_C1b","NRCRI","F2C1bP006:CA7RRANXX:2:499672"
"F31C1bP005","GS_C1b","NRCRI","F31C1bP005:CABV7ANXX:6:504633"
"F5C1bP005","GS_C1b","NRCRI","F5C1bP005:CABV7ANXX:4:503797"
"F91C1bP008","GS_C1b","NRCRI","F91C1bP008:CABJYANXX:4:505208"
"F12C1bP013","GS_C1b","NRCRI","F12C1bP013:CABV7ANXX:5:503927"
"F170C1bP014","GS_C1b","NRCRI","F170C1bP014:CABJYANXX:7:505598"
"F127C1bP003","GS_C1b","NRCRI","F127C1bP003:CA7RRANXX:4:499915"
"F153C1bP017","GS_C1b","NRCRI","F153C1bP017:CA7RRANXX:5:499990"
"F7C1bP020","GS_C1b","NRCRI","F7C1bP020:CABV7ANXX:4:503847"
"F6C1bP017","GS_C1b","NRCRI","F6C1bP017:CABV7ANXX:4:503824"
"F44C1bP001","GS_C1b","NRCRI","F44C1bP001:CABV7ANXX:7:504703"
"F5C1bP003","GS_C1b","NRCRI","F5C1bP003:CABV7ANXX:4:503795"
"F9C1bP003","GS_C1b","NRCRI","F9C1bP003:CABV7ANXX:4:503871"
"F153C1bP022","GS_C1b","NRCRI","F153C1bP022:CA7RRANXX:5:499995"
"F6C1bP020","GS_C1b","NRCRI","F6C1bP020:CABV7ANXX:4:503827"
"F88C1bP021","GS_C1b","NRCRI","F88C1bP021:CABJYANXX:4:505154"
"F12C1bP019","GS_C1b","NRCRI","F12C1bP019:CABV7ANXX:5:503933"
"F30C1bP025","GS_C1b","NRCRI","F30C1bP025:CABV7ANXX:6:504624"
"F155C1bP001","GS_C1b","NRCRI","F155C1bP001:CABJYANXX:6:505444"
"F64C1bP034","GS_C1b","NRCRI","F64C1bP034:CABJYANXX:2:504955"
"F64C1bP037","GS_C1b","NRCRI","F64C1bP037:CABJYANXX:2:504958"
"F96C1bP006","GS_C1b","NRCRI","F96C1bP006:CA7RRANXX:3:499764"
"F156C1bP012","GS_C1b","NRCRI","F156C1bP012:CABJYANXX:6:505456"
"F158C1bP006","GS_C1b","NRCRI","F158C1bP006:CABJYANXX:6:505463"
"F144C1bP008","GS_C1b","NRCRI","F144C1bP008:CABJYANXX:5:505306"
"F67C1bP004","GS_C1b","NRCRI","F67C1bP004:CABJYANXX:2:505007"
"F1C1bP012","GS_C1b","NRCRI","F1C1bP012:CA7RRANXX:2:499665"
"F65C1bP007","GS_C1b","NRCRI","F65C1bP007:CABJYANXX:2:504997"
"F3C1bP015","GS_C1b","NRCRI","F3C1bP015:CA7RRANXX:2:499729"
"F164C1bP005","GS_C1b","NRCRI","F164C1bP005:CABJYANXX:7:505533"
"F35C1bP004","GS_C1b","NRCRI","F35C1bP004:CABV7ANXX:7:504664"
"F68C1bP002","GS_C1b","NRCRI","F68C1bP002:CABJYANXX:2:505014"
"F27C1bP004","GS_C1b","NRCRI","F27C1bP004:CABV7ANXX:6:504580"
"F88C1bP020","GS_C1b","NRCRI","F88C1bP020:CABJYANXX:4:505153"
"F88C1bP005","GS_C1b","NRCRI","F88C1bP005:CABJYANXX:4:505138"
"F12C1bP006","GS_C1b","NRCRI","F12C1bP006:CABV7ANXX:5:503920"
"F5C1bP001","GS_C1b","NRCRI","F5C1bP001:CABV7ANXX:4:503793"
"F57C1bP011","GS_C1b","NRCRI","F57C1bP011:CABV7ANXX:8:504832"
"F127C1bP004","GS_C1b","NRCRI","F127C1bP004:CA7RRANXX:4:499916"
"F5C1bP011","GS_C1b","NRCRI","F5C1bP011:CABV7ANXX:4:503803"
"F7C1bP024","GS_C1b","NRCRI","F7C1bP024:CABV7ANXX:4:503851"
"F56C1bP004","GS_C1b","NRCRI","F56C1bP004:CABV7ANXX:8:504776"
"F158C1bP003","GS_C1b","NRCRI","F158C1bP003:CABJYANXX:6:505460"
"F153C1bP008","GS_C1b","NRCRI","F153C1bP008:CA7RRANXX:5:499981"
"F153C1bP016","GS_C1b","NRCRI","F153C1bP016:CA7RRANXX:5:499989"
"F73C1bP008","GS_C1b","NRCRI","F73C1bP008:CABJYANXX:3:505049"
"F116C1bP001","GS_C1b","NRCRI","F116C1bP001:CA7RRANXX:3:499836"
"F33C1bP001","GS_C1b","NRCRI","F33C1bP001:CABV7ANXX:7:504646"
"F127C1bP005","GS_C1b","NRCRI","F127C1bP005:CA7RRANXX:4:499917"
"F56C1bP017","GS_C1b","NRCRI","F56C1bP017:CABV7ANXX:8:504789"
"F156C1bP005","GS_C1b","NRCRI","F156C1bP005:CABJYANXX:6:505450"
"F97C1bP003","GS_C1b","NRCRI","F97C1bP003:CA7RRANXX:3:499771"
"F141C1bP006","GS_C1b","NRCRI","F141C1bP006:CABJYANXX:5:505284"
"F4C1bP013","GS_C1b","NRCRI","F4C1bP013:CABV7ANXX:4:503787"
"F60C1bP008","GS_C1b","NRCRI","F60C1bP008:CABJYANXX:1:504866"
"F141C1bP002","GS_C1b","NRCRI","F141C1bP002:CABJYANXX:5:505280"
"F55C1bP036","GS_C1b","NRCRI","F55C1bP036:CABV7ANXX:8:504769"
"F56C1bP005","GS_C1b","NRCRI","F56C1bP005:CABV7ANXX:8:504777"
"F2C1bP017","GS_C1b","NRCRI","F2C1bP017:CA7RRANXX:2:499683"
"F56C1bP009","GS_C1b","NRCRI","F56C1bP009:CABV7ANXX:8:504781"
"F7C1bP029","GS_C1b","NRCRI","F7C1bP029:CABV7ANXX:4:503856"
"F168C1bP010","GS_C1b","NRCRI","F168C1bP010:CABJYANXX:7:505575"
"F118C1bP001","GS_C1b","NRCRI","F118C1bP001:CA7RRANXX:4:499858"
"F19C1bP002","GS_C1b","NRCRI","F19C1bP002:CABV7ANXX:6:504552"
"F107C1bP001","GS_C1b","NRCRI","F107C1bP001:CA7RRANXX:3:499809"
"F36C1bP002","GS_C1b","NRCRI","F36C1bP002:CABV7ANXX:7:504672"
"F73C1bP006","GS_C1b","NRCRI","F73C1bP006:CABJYANXX:3:505047"
"F134C1bP012","GS_C1b","NRCRI","F134C1bP012:CABJYANXX:5:505233"
"F123C1bP004","GS_C1b","NRCRI","F123C1bP004:CA7RRANXX:4:499897"
"F7C1bP015","GS_C1b","NRCRI","F7C1bP015:CABV7ANXX:4:503842"
"F35C1bP002","GS_C1b","NRCRI","F35C1bP002:CABV7ANXX:7:504662"
"F7C1bP010","GS_C1b","NRCRI","F7C1bP010:CABV7ANXX:4:503837"
"F168C1bP009","GS_C1b","NRCRI","F168C1bP009:CABJYANXX:7:505574"
"F12C1bP027","GS_C1b","NRCRI","F12C1bP027:CABV7ANXX:5:503940"
"F17C1bP006","GS_C1b","NRCRI","F17C1bP006:CABV7ANXX:5:503960"
"F55C1bP023","GS_C1b","NRCRI","F55C1bP023:CABV7ANXX:8:504756"
"F134C1bP003","GS_C1b","NRCRI","F134C1bP003:CABJYANXX:5:505224"
"F38C1bP005","GS_C1b","NRCRI","F38C1bP005:CABV7ANXX:7:504683"
"F18C1bP002","GS_C1b","NRCRI","F18C1bP002:CABV7ANXX:5:503969"
"F56C1bP032","GS_C1b","NRCRI","F56C1bP032:CABV7ANXX:8:504804"
"F158C1bP013","GS_C1b","NRCRI","F158C1bP013:CABJYANXX:6:505470"
"F35C1bP006","GS_C1b","NRCRI","F35C1bP006:CABV7ANXX:7:504666"
"F64C1bP048","GS_C1b","NRCRI","F64C1bP048:CABJYANXX:2:504969"
"F21C1bP001","GS_C1b","NRCRI","F21C1bP001:CABV7ANXX:6:504562"
"F165C1bP001","GS_C1b","NRCRI","F165C1bP001:CABJYANXX:7:505538"
"F120C1bP003","GS_C1b","NRCRI","F120C1bP003:CA7RRANXX:4:499864"
"F6C1bP016","GS_C1b","NRCRI","F6C1bP016:CABV7ANXX:4:503823"
"F158C1bP002","GS_C1b","NRCRI","F158C1bP002:CABJYANXX:6:505459"
"F7C1bP037","GS_C1b","NRCRI","F7C1bP037:CABV7ANXX:4:503864"
"F12C1bP007","GS_C1b","NRCRI","F12C1bP007:CABV7ANXX:5:503921"
"F7C1bP022","GS_C1b","NRCRI","F7C1bP022:CABV7ANXX:4:503849"
"F18C1bP001","GS_C1b","NRCRI","F18C1bP001:CABV7ANXX:5:503968"
"F88C1bP027","GS_C1b","NRCRI","F88C1bP027:CABJYANXX:4:505160"
"F153C1bP010","GS_C1b","NRCRI","F153C1bP010:CA7RRANXX:5:499983"
"F59C1bP002","GS_C1b","NRCRI","F59C1bP002:CABJYANXX:1:504852"
"F116C1bP016","GS_C1b","NRCRI","F116C1bP016:CA7RRANXX:4:499851"
"F88C1bP033","GS_C1b","NRCRI","F88C1bP033:CABJYANXX:4:505165"
"F109C1bP002","GS_C1b","NRCRI","F109C1bP002:CA7RRANXX:3:499819"
"F168C1bP008","GS_C1b","NRCRI","F168C1bP008:CABJYANXX:7:505573"
"F56C1bP042","GS_C1b","NRCRI","F56C1bP042:CABV7ANXX:8:504815"
"F2C1bP014","GS_C1b","NRCRI","F2C1bP014:CA7RRANXX:2:499680"
"F38C1bP003","GS_C1b","NRCRI","F38C1bP003:CABV7ANXX:7:504681"
"F65C1bP005","GS_C1b","NRCRI","F65C1bP005:CABJYANXX:2:504995"
"F2C1bP016","GS_C1b","NRCRI","F2C1bP016:CA7RRANXX:2:499682"
"F121C1bP001","GS_C1b","NRCRI","F121C1bP001:CA7RRANXX:4:499874"
"F116C1bP003","GS_C1b","NRCRI","F116C1bP003:CA7RRANXX:3:499838"
"F73C1bP007","GS_C1b","NRCRI","F73C1bP007:CABJYANXX:3:505048"
"F148C1bP003","GS_C1b","NRCRI","F148C1bP003:CA7RRANXX:5:499941"
"F57C1bP005","GS_C1b","NRCRI","F57C1bP005:CABV7ANXX:8:504826"
"F156C1bP002","GS_C1b","NRCRI","F156C1bP002:CABJYANXX:6:505447"
"FI02C1bP001","GS_C1b","NRCRI","FI02C1bP001:CA7RRANXX:3:499794"
"F67C1bP002","GS_C1b","NRCRI","F67C1bP002:CABJYANXX:2:505005"
"F185C1bP003","GS_C1b","NRCRI","F185C1bP003:CABJYANXX:3:505034"
"F134C1bP001","GS_C1b","NRCRI","F134C1bP001:CABJYANXX:5:505222"
"F11C1bP004","GS_C1b","NRCRI","F11C1bP004:CABV7ANXX:5:503894"
"F134C1bP014","GS_C1b","NRCRI","F134C1bP014:CABJYANXX:5:505235"
"F98C1BP010","GS_C1b","NRCRI","F98C1BP010:CA7RRANXX:3:499782"
"F117C1bP005","GS_C1b","NRCRI","F117C1bP005:CA7RRANXX:4:499857"
"F2C1bP025","GS_C1b","NRCRI","F2C1bP025:CA7RRANXX:2:499691"
"F40C1bP005","GS_C1b","NRCRI","F40C1bP005:CABV7ANXX:7:504693"
